,label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
10,A,0.7971059083938599,0.5549484491348267,-3.542424167335412e-07,0.7582646012306213,0.5406299233436584,-0.0247525796294212,0.729791522026062,0.4571311175823211,-0.0312528796494007,0.7180808782577515,0.3829925060272217,-0.0347327627241611,0.7050772905349731,0.3336251974105835,-0.0340197943150997,0.7516069412231445,0.3886249661445617,-0.0122015727683901,0.7657922506332397,0.3515813052654266,-0.0309936720877885,0.7671049237251282,0.4142663180828094,-0.0372983627021312,0.7616301774978638,0.422168105840683,-0.0403636954724788,0.7830103039741516,0.3891005516052246,-0.0086787743493914,0.7967829704284668,0.3579176068305969,-0.0297686513513326,0.7924332618713379,0.4315464794635772,-0.031601320952177,0.7838712334632874,0.4312239289283752,-0.028973463922739,0.8110904693603516,0.3994200229644775,-0.0096273999661207,0.8245387077331543,0.3723024725914001,-0.0333084128797054,0.8171349763870239,0.4413664042949676,-0.024882985278964,0.8069683313369751,0.4448858499526977,-0.014737888239324,0.836025595664978,0.4133358299732208,-0.0124787148088216,0.8464547991752625,0.3958242237567901,-0.0265919845551252,0.8396268486976624,0.4491313695907593,-0.019731743261218,0.8307108879089355,0.4590368270874023,-0.0120888808742165
11,A,0.6662752628326416,0.6325278282165527,-4.281040446585394e-07,0.616729199886322,0.6072916388511658,-0.0306118689477443,0.5835282206535339,0.5161606669425964,-0.0399358458817005,0.5679642558097839,0.4337237477302551,-0.0458823330700397,0.5496009588241577,0.3739262223243713,-0.0459665954113006,0.6067317724227905,0.4158087372779846,-0.0153422029688954,0.6160485744476318,0.4199010729789734,-0.0375119671225547,0.6243627667427063,0.4868203699588775,-0.0438101142644882,0.6225419044494629,0.4862154722213745,-0.0471965372562408,0.6445103883743286,0.4028514325618744,-0.0113440649583935,0.6539481282234192,0.4224742949008941,-0.0390700511634349,0.6528549790382385,0.5050842761993408,-0.042544636875391,0.6466623544692993,0.4938861429691314,-0.0401674546301364,0.680303692817688,0.4095219075679779,-0.0127762351185083,0.6906422972679138,0.4340647757053375,-0.0452323444187641,0.6816723346710205,0.5089579224586487,-0.0390985384583473,0.6706895232200623,0.4995894432067871,-0.0288322530686855,0.7123540639877319,0.4242678880691528,-0.0168099869042634,0.723709225654602,0.4394680857658386,-0.0389823094010353,0.7131184935569763,0.4913351535797119,-0.0365052968263626,0.7009469866752625,0.4885475039482116,-0.0304603595286607
12,A,0.6999590992927551,0.6165616512298584,-4.741092141102854e-07,0.6542711853981018,0.5976797342300415,-0.0295813381671905,0.6221199631690979,0.5150956511497498,-0.0394501611590385,0.606173038482666,0.4358827173709869,-0.0455459877848625,0.5891667604446411,0.3774588108062744,-0.0462741255760192,0.6382184028625488,0.4040803909301758,-0.0164366457611322,0.650933563709259,0.4043445587158203,-0.0359425321221351,0.6606735587120056,0.4699154198169708,-0.0413017682731151,0.6576501131057739,0.482286661863327,-0.0440086424350738,0.6727341413497925,0.3854090571403503,-0.0120729049667716,0.6884597539901733,0.4097731411457062,-0.0337789766490459,0.6902673840522766,0.4908584654331207,-0.0365914069116115,0.6793846487998962,0.4898208379745483,-0.035204354673624,0.7071846723556519,0.3894980549812317,-0.0124693270772695,0.7232311367988586,0.4183312952518463,-0.0406692363321781,0.7186041474342346,0.4960704147815704,-0.0352137833833694,0.7049472332000732,0.5000994801521301,-0.026716586202383,0.740037739276886,0.4050112664699554,-0.0152046624571084,0.7543937563896179,0.4241939783096313,-0.0362293869256973,0.7478461265563965,0.4851946830749511,-0.0335387215018272,0.7344484329223633,0.4946433305740356,-0.0274894442409276
13,A,0.6419713497161865,0.6717261075973511,-4.939459472552699e-07,0.5931320786476135,0.6587185263633728,-0.0275441631674766,0.5580853819847107,0.5744251012802124,-0.0346180163323879,0.5415884256362915,0.498743325471878,-0.0374189391732215,0.523630678653717,0.4407267272472381,-0.0345886759459972,0.5742347836494446,0.4548789858818054,-0.0165875703096389,0.5742117166519165,0.5036969780921936,-0.0357326008379459,0.5865176320075989,0.5622848868370056,-0.042109340429306,0.5897048115730286,0.5533442497253418,-0.0461584031581878,0.6109676957130432,0.4358054995536804,-0.0133099555969238,0.6125463843345642,0.5080665946006775,-0.0355691574513912,0.6156423687934875,0.5744296908378601,-0.038829643279314,0.6140866875648499,0.5576596856117249,-0.0378682017326355,0.6478935480117798,0.4433645606040954,-0.0144811319187283,0.6491422653198242,0.5143996477127075,-0.0399923995137214,0.6453661918640137,0.5757874250411987,-0.0343739055097103,0.6417397856712341,0.5584228038787842,-0.0268748477101326,0.6821036338806152,0.4619628190994262,-0.0184172391891479,0.682666003704071,0.5160882472991943,-0.0367281064391136,0.6753031015396118,0.562980592250824,-0.0351975709199905,0.6712808012962341,0.5530025959014893,-0.030650071799755
14,A,0.6426703333854675,0.4879233241081238,-4.1215886881218477e-07,0.5934025645256042,0.4615050852298736,-0.0283930785953998,0.56247878074646,0.3714414536952972,-0.035542145371437,0.5467653274536133,0.2953574657440185,-0.0393613576889038,0.5299350619316101,0.2391788065433502,-0.0373137444257736,0.5820213556289673,0.2757213711738586,-0.0133948056027293,0.5880377292633057,0.2769091725349426,-0.0333501286804676,0.5972912907600403,0.345399260520935,-0.0385863110423088,0.5979032516479492,0.3444811105728149,-0.0415256880223751,0.62041175365448,0.2633116543292999,-0.0092076063156127,0.6235929727554321,0.2787990570068359,-0.0342757105827331,0.6235411167144775,0.3614438474178314,-0.0361147336661815,0.6212723255157471,0.350338727235794,-0.0330751463770866,0.6566710472106934,0.2713561058044433,-0.0101689472794532,0.6597426533699036,0.2866770029067993,-0.0389605239033699,0.6522979736328125,0.3619107604026794,-0.0304379668086767,0.647000253200531,0.3547904193401336,-0.0193462893366813,0.6877237558364868,0.2867944240570068,-0.013738302513957,0.6933414340019226,0.294314980506897,-0.0326796807348728,0.684213399887085,0.3442484438419342,-0.0282215569168329,0.6783639192581177,0.3428740501403808,-0.0212458372116088
15,A,0.6328932046890259,0.7554047107696533,-4.821354195883032e-07,0.5863065719604492,0.7398417592048645,-0.024869380518794,0.5537630915641785,0.6591880321502686,-0.0311773642897605,0.5409228205680847,0.5892842411994934,-0.0337124913930892,0.5258582234382629,0.5337039232254028,-0.0314556807279586,0.5747883319854736,0.5487547516822815,-0.0153245627880096,0.5736222863197327,0.6030957698822021,-0.033862929791212,0.5838518738746643,0.6579704880714417,-0.041071318089962,0.5880629420280457,0.6523503065109253,-0.0454692579805851,0.6096420288085938,0.5338097214698792,-0.0128186205402016,0.6084656119346619,0.6069143414497375,-0.0330428406596183,0.6101154685020447,0.6666879653930664,-0.0362082906067371,0.6100665330886841,0.6562035083770752,-0.0356805846095085,0.6439976096153259,0.5427784323692322,-0.0144913233816623,0.642265260219574,0.6150746941566467,-0.0382671579718589,0.6381376385688782,0.6704808473587036,-0.0335285812616348,0.6359018683433533,0.6584289073944092,-0.0268271565437316,0.6758435368537903,0.5619993209838867,-0.0186949260532856,0.6732891798019409,0.6144269108772278,-0.035883754491806,0.6662293076515198,0.6585513949394226,-0.0342364460229873,0.6632623672485352,0.6524025797843933,-0.0297719724476337
16,A,0.5219939947128296,0.8416167497634888,-4.819144692191912e-07,0.4730418026447296,0.8256336450576782,-0.0207194238901138,0.4369151294231415,0.7527828812599182,-0.0262923948466777,0.4239880442619324,0.6853903532028198,-0.0293295308947563,0.4112279117107391,0.6310487389564514,-0.0276431851089,0.4617699384689331,0.6383166313171387,-0.0106920003890991,0.4345555603504181,0.6985933184623718,-0.0315793938934803,0.4474326968193054,0.7542833089828491,-0.0408028326928615,0.4599489867687225,0.7545146346092224,-0.0453340373933315,0.4921855628490448,0.6260943412780762,-0.0101002352312207,0.464775025844574,0.7103446125984192,-0.0306482948362827,0.4744759202003479,0.7721825838088989,-0.0315522439777851,0.48554727435112,0.7665758728981018,-0.028893107548356,0.5223925113677979,0.6395429968833923,-0.0142551679164171,0.4978132545948028,0.7232873439788818,-0.0358316376805305,0.5017276406288147,0.7775686979293823,-0.0283661838620901,0.5111051201820374,0.7688442468643188,-0.0197647549211978,0.5516635775566101,0.6643491983413696,-0.0211835391819477,0.5320753455162048,0.7284582853317261,-0.0350087434053421,0.528638482093811,0.7694252729415894,-0.0321793444454669,0.5340893268585205,0.7636262774467468,-0.0269578751176595
17,A,0.6160760521888733,0.5532585382461548,-4.262150525846664e-07,0.5673224925994873,0.5311487317085266,-0.0282790921628475,0.5358477830886841,0.4442405104637146,-0.035476017743349,0.5208013653755188,0.3710538446903229,-0.0393957160413265,0.5044010877609253,0.3174760043621063,-0.037439402192831,0.5546984076499939,0.3418476581573486,-0.009788236580789,0.5606362819671631,0.3553774952888489,-0.0291827265173196,0.5696812272071838,0.4182195365428924,-0.0350852310657501,0.5702039003372192,0.4136270582675934,-0.0384080596268177,0.5908363461494446,0.3293556571006775,-0.0056797214783728,0.5957710146903992,0.3601996600627899,-0.0289634671062231,0.59583580493927,0.4385899007320404,-0.0311270449310541,0.59318608045578,0.4220489859580993,-0.0284644663333892,0.625499963760376,0.3385235965251922,-0.0070795789361,0.6304479837417603,0.3666172325611114,-0.034797441214323,0.6235085129737854,0.4368117153644562,-0.0278249513357877,0.6179214715957642,0.4238967895507812,-0.018008628860116,0.6565368175506592,0.3558580875396728,-0.0112062916159629,0.6629644632339478,0.3707252442836761,-0.0304243937134742,0.6528466939926147,0.4206081628799438,-0.0274301562458276,0.6451402902603149,0.4185107350349426,-0.0214235708117485
18,A,0.6003516316413879,0.820893406867981,-4.925624921270355e-07,0.5548716187477112,0.8014393448829651,-0.0254568513482809,0.5243719220161438,0.7157590985298157,-0.0316989533603191,0.5153958797454834,0.6441138386726379,-0.0338194146752357,0.5039889216423035,0.5869447588920593,-0.0309764835983514,0.5473328828811646,0.6121184825897217,-0.0181020069867372,0.5374709367752075,0.6779387593269348,-0.0379569418728351,0.5490108728408813,0.7343304753303528,-0.0452796332538127,0.5579388737678528,0.731275200843811,-0.0489537790417671,0.5825005769729614,0.6013566255569458,-0.0150682069361209,0.5740154981613159,0.688361644744873,-0.0351483188569545,0.5774214267730713,0.7475714087486267,-0.0365749076008796,0.5822500586509705,0.740365743637085,-0.0348883382976055,0.6162716746330261,0.6158902645111084,-0.0164378751069307,0.6084075570106506,0.6984804272651672,-0.039384514093399,0.6044418811798096,0.7517270445823669,-0.0338675677776336,0.6058355569839478,0.7419776916503906,-0.0267744921147823,0.6488630175590515,0.640582263469696,-0.0205736216157674,0.6410229206085205,0.7019352316856384,-0.0370028130710125,0.6314460039138794,0.7448366284370422,-0.0355310700833797,0.62845778465271,0.7399381399154663,-0.0312225725501775
19,A,0.5909646153450012,0.8145872950553894,-4.893772143077513e-07,0.5455419421195984,0.8057605624198914,-0.0248205363750457,0.5096763968467712,0.7293870449066162,-0.030834762379527,0.4950389564037323,0.6628471612930298,-0.0331109501421451,0.478718489408493,0.6094471216201782,-0.0305130779743194,0.5258222818374634,0.6188362240791321,-0.0149213895201683,0.5232641696929932,0.6818546652793884,-0.0345062501728534,0.5361342430114746,0.734545886516571,-0.0427090749144554,0.542032778263092,0.7289669513702393,-0.047127392143011,0.559166431427002,0.6001279354095459,-0.0122510846704244,0.5577853918075562,0.6834481358528137,-0.0320967845618724,0.5633699893951416,0.7397004961967468,-0.0346092134714126,0.5662607550621033,0.7299796938896179,-0.0335563644766807,0.5926660895347595,0.6060947775840759,-0.0140195367857813,0.5905855298042297,0.6854935884475708,-0.0372539870440959,0.5903936624526978,0.7384592890739441,-0.0327051244676113,0.5906123518943787,0.7279511094093323,-0.0259440820664167,0.6252404451370239,0.6222089529037476,-0.0184736624360084,0.622429609298706,0.6816462874412537,-0.0351340137422084,0.6163656115531921,0.7246497869491577,-0.0339532010257244,0.6131564378738403,0.7196905016899109,-0.0296737272292375
20,A,0.5603224039077759,0.7840792536735535,-4.656770613564732e-07,0.5163946747779846,0.7663679122924805,-0.0219268146902322,0.4871210157871246,0.6864643692970276,-0.0272942632436752,0.4784869253635406,0.6223508715629578,-0.0295337606221437,0.4666527211666107,0.5719333291053772,-0.0276534184813499,0.5118564963340759,0.5883837342262268,-0.0135899009183049,0.4992507696151733,0.6430171132087708,-0.0306407287716865,0.5087708830833435,0.6972495913505554,-0.0374806076288223,0.518420398235321,0.7011565566062927,-0.0409287735819816,0.5446293354034424,0.579214870929718,-0.0113977547734975,0.532210111618042,0.6536706686019897,-0.0279075931757688,0.5360868573188782,0.7085251212120056,-0.0293903276324272,0.542901873588562,0.7064436674118042,-0.0281921233981847,0.5758137106895447,0.5930148959159851,-0.0131379831582307,0.5630834698677063,0.6612151861190796,-0.0329307727515697,0.5617448091506958,0.7111749649047852,-0.0276490245014429,0.5656983852386475,0.7078061699867249,-0.0208833198994398,0.6059404611587524,0.6149076819419861,-0.0172700211405754,0.5951874256134033,0.657505989074707,-0.0307204984128475,0.5876995325088501,0.6978183388710022,-0.027504900470376,0.5870846509933472,0.6996352672576904,-0.0221260637044906
21,A,0.756851077079773,0.5433401465415955,-2.745011897786753e-07,0.722020149230957,0.5198811292648315,-0.0193319004029035,0.6989096403121948,0.441596508026123,-0.022990258410573,0.69122314453125,0.3721654117107391,-0.0252721104770898,0.6819654107093811,0.3289485573768616,-0.0238832477480173,0.7200130224227905,0.3876236975193023,-0.0001225599407916,0.7286360263824463,0.3494166135787964,-0.0175345763564109,0.7312933802604675,0.4011216759681701,-0.025059787556529,0.7289707660675049,0.4153097569942474,-0.0280829221010208,0.7470515370368958,0.3897286653518677,0.0015769435558468,0.755696177482605,0.3485408723354339,-0.0187699124217033,0.7524060606956482,0.411261111497879,-0.0225372314453125,0.7468224167823792,0.4204281568527221,-0.0198066812008619,0.7707971930503845,0.3998666703701019,-0.0013482506619766,0.7806356549263,0.3689920604228973,-0.0238430928438901,0.7736654281616211,0.4260491728782654,-0.0185727942734956,0.7659107446670532,0.4341944456100464,-0.009118809364736,0.7929491996765137,0.4144505858421325,-0.005882273428142,0.8027778267860413,0.388725996017456,-0.0184005983173847,0.7958377599716187,0.4300232231616974,-0.0126768397167325,0.7877036333084106,0.4414691030979156,-0.0052054896950721
