label,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20
A,0.0,0.0,0.9673331139866796,1.2537103974892247,0.931009445010131,1.0600782723684359,0.9160699456786263,0.8881522576425378,0.899481012231833,0.773670418150653,0.9588398057451436,0.9012138243587846,0.976936284866366,0.815310287022182,0.9786108878315606,0.9606756264947848,0.9716266460408829,0.9789997203768431,0.998901695262713,0.9023166978979333,1.0164717576229108,0.8300040485231185,1.010922748587446,1.0007479884894226,1.0,1.0,-0.8110904693603516,-0.3994200229644775,-0.8245387077331543,-0.3723024725914001,-0.8171349763870239,-0.4413664042949676,-0.8069683313369751,-0.4448858499526977,-0.836025595664978,-0.4133358299732208,-0.8464547991752625,-0.3958242237567901,-0.8396268486976624,-0.4491313695907593,-0.8307108879089355,-0.4590368270874023
A,0.0,0.0,0.9537113079552269,1.229618703615101,0.9023692451254904,1.0451005242616358,0.8783010977589671,0.8781856990819916,0.8499040573889637,0.7571101713370852,0.9382512654857126,0.8419121354129048,0.9526587873716702,0.8501981255327866,0.9655158715016064,0.985693518413422,0.9627000862921246,0.9844687467811051,0.9966721951879559,0.8156767269071835,1.0112667355750113,0.85540827762665,1.0095762874182175,1.0226735116779928,1.0,1.0,-0.680303692817688,-0.4095219075679779,-0.6906422972679138,-0.4340647757053375,-0.6816723346710205,-0.5089579224586487,-0.6706895232200623,-0.4995894432067871,-0.7123540639877319,-0.4242678880691528,-0.723709225654602,-0.4394680857658386,-0.7131184935569763,-0.4913351535797119,-0.7009469866752625,-0.4885475039482116
A,0.0,0.0,0.9630349854884765,1.2202007099197723,0.9157109514735814,1.0516001182794,0.8922383506213227,0.8898819396361326,0.8672064661534211,0.7706058655387129,0.9394065703279199,0.8249554931167962,0.9581222726464385,0.8254948082401317,0.972458768208933,0.9593618388309324,0.9680084974947323,0.9846185063453492,0.9902109836278291,0.7868367926812796,1.013357830805138,0.8365776001693879,1.016018518039235,1.0021183816165582,1.0,1.0,-0.7071846723556519,-0.3894980549812317,-0.7232311367988586,-0.4183312952518463,-0.7186041474342346,-0.4960704147815704,-0.7049472332000732,-0.5000994801521301,-0.740037739276886,-0.4050112664699554,-0.7543937563896179,-0.4241939783096313,-0.7478461265563965,-0.4851946830749511,-0.7344484329223633,-0.4946433305740356
A,0.0,0.0,0.9658767901314854,1.1812195562259291,0.9088055372080913,1.030063883226733,0.8819413229489651,0.8943506915418881,0.8526983067002567,0.7903148436555583,0.9351037814002493,0.8156927918912157,0.9350662183037107,0.9032336227419114,0.955105596464604,1.0082939494186443,0.96029570989642,0.9922615243709983,0.9949209257992956,0.7814900571046722,0.9974917169489642,0.9110692555144161,1.002533325115395,1.030072113259791,1.0,1.0,-0.6478935480117798,-0.4433645606040954,-0.6491422653198242,-0.5143996477127075,-0.6453661918640137,-0.5757874250411987,-0.6417397856712341,-0.5584228038787842,-0.6821036338806152,-0.4619628190994262,-0.682666003704071,-0.5160882472991943,-0.6753031015396118,-0.562980592250824,-0.6712808012962341,-0.5530025959014893
A,0.0,0.0,0.9551408298011554,1.3173110745454628,0.9053659042023482,1.0602352090104503,0.8800735281419754,0.8430625642629266,0.8529835310009767,0.6827072999622217,0.9368216347731315,0.7870136805865755,0.9465055904029657,0.790404117523011,0.9614001239540181,0.9859008829716547,0.9623851362630742,0.9832801337459999,0.998614823442276,0.7515916279277887,1.0037353140392316,0.7957985667373603,1.0036518465502984,1.031698237501911,1.0,1.0,-0.6566710472106934,-0.2713561058044433,-0.6597426533699036,-0.2866770029067993,-0.6522979736328125,-0.3619107604026794,-0.647000253200531,-0.3547904193401336,-0.6877237558364868,-0.2867944240570068,-0.6933414340019226,-0.294314980506897,-0.684213399887085,-0.3442484438419342,-0.6783639192581177,-0.3428740501403808
A,0.0,0.0,0.9610534919725208,1.127457792834183,0.907709342390167,1.0045481679617574,0.8866620134519851,0.8980205586783789,0.8619686459047575,0.8133207403071666,0.9421731906443028,0.8362569609532623,0.9402618488438644,0.919068188729714,0.9570298356126855,1.0026927312515237,0.96393247315299,0.9941280383037274,0.9993041672390368,0.8134819681017847,0.9973758253121722,0.9248873767084242,1.0000802132402065,1.0159774473652563,1.0,1.0,-0.6439976096153259,-0.5427784323692322,-0.642265260219574,-0.6150746941566467,-0.6381376385688782,-0.6704808473587036,-0.6359018683433533,-0.6584289073944092,-0.6758435368537903,-0.5619993209838867,-0.6732891798019409,-0.6144269108772278,-0.6662293076515198,-0.6585513949394226,-0.6632623672485352,-0.6524025797843933
A,0.0,0.0,0.9742445846841534,1.077041000437835,0.8998405562198449,0.982007010491945,0.8732168146315831,0.8940933016997344,0.8469369172348862,0.8232045401725478,0.9510298231743497,0.8326855225744729,0.8949809489326314,0.9113166004315836,0.9215018196060302,0.9839643219283961,0.9472795154362533,0.9842660867432719,1.013671765549083,0.8167415169369682,0.9572188958648654,0.9266461908237527,0.9771981952415082,1.0073139673566824,1.0,1.0,-0.5223925113677979,-0.6395429968833923,-0.4978132545948028,-0.7232873439788818,-0.5017276406288147,-0.7775686979293823,-0.5111051201820374,-0.7688442468643188,-0.5516635775566101,-0.6643491983413696,-0.5320753455162048,-0.7284582853317261,-0.528638482093811,-0.7694252729415894,-0.5340893268585205,-0.7636262774467468
A,0.0,0.0,0.9563988625012573,1.2585001963759217,0.9033384307955448,1.0525804473981568,0.8779730046520245,0.8791724587324582,0.8503252257257352,0.7522254878575282,0.9351170331302889,0.8099715187830991,0.9451271707798554,0.8420290229630607,0.9603752447620888,0.9909265285722376,0.9612563732093946,0.9800451417472614,0.9960387905519799,0.780373056347956,1.0043577122251974,0.8534546274174682,1.0044669363809988,1.0391919310892108,1.0,1.0,-0.625499963760376,-0.3385235965251922,-0.6304479837417603,-0.3666172325611114,-0.6235085129737854,-0.4368117153644562,-0.6179214715957642,-0.4238967895507812,-0.6565368175506592,-0.3558580875396728,-0.6629644632339478,-0.3707252442836761,-0.6528466939926147,-0.4206081628799438,-0.6451402902603149,-0.4185107350349426
A,0.0,0.0,0.9529782101410293,1.0824911224901532,0.9005957392792266,0.9667642036132198,0.8851796098391417,0.8699941133261994,0.8655884428934328,0.7927767646415714,0.9400306187161125,0.8267785048814631,0.9230929714639913,0.915680884959001,0.9429125247542236,0.9918482609999166,0.9582461443809128,0.9877215513124417,1.0004302589897052,0.8122426391620313,0.9858573470842864,0.9297589072169397,0.9917069447977613,1.0097325749786092,1.0,1.0,-0.6162716746330261,-0.6158902645111084,-0.6084075570106506,-0.6984804272651672,-0.6044418811798096,-0.7517270445823669,-0.6058355569839478,-0.7419776916503906,-0.6488630175590515,-0.640582263469696,-0.6410229206085205,-0.7019352316856384,-0.6314460039138794,-0.7448366284370422,-0.62845778465271,-0.7399381399154663
A,0.0,0.0,0.9634111798190348,1.1038122966496278,0.9000736715205943,0.9991881294946112,0.8742243780419502,0.9080350684292604,0.8454029086935235,0.8348822942906878,0.9285868341340291,0.8477444362619597,0.9240692825968585,0.9340734694224158,0.9467974572115198,1.0062552323923186,0.9572140986596288,0.9986126428887598,0.9874716310963078,0.8221159306662752,0.9850327553538164,0.9362563665451216,0.9948949920312866,1.0133165379646831,1.0,1.0,-0.5926660895347595,-0.6060947775840759,-0.5905855298042297,-0.6854935884475708,-0.5903936624526978,-0.7384592890739441,-0.5906123518943787,-0.7279511094093323,-0.6252404451370239,-0.6222089529037476,-0.622429609298706,-0.6816462874412537,-0.6163656115531921,-0.7246497869491577,-0.6131564378738403,-0.7196905016899109
A,0.0,0.0,0.9511749726790115,1.0848252276083394,0.8972542543780003,0.9717184836719186,0.8813506614017724,0.8809631967444241,0.8595526076969543,0.809595096521663,0.9428158590625646,0.8328813200094025,0.9195966967568993,0.9102171098292817,0.9371323029710436,0.9869854080581781,0.9549062610681018,0.9925158776992342,1.003181904316266,0.819902417770671,0.9803062717395911,0.9252976546549582,0.9874470570074905,1.0029463832662373,1.0,1.0,-0.5758137106895447,-0.5930148959159851,-0.5630834698677063,-0.6612151861190796,-0.5617448091506958,-0.7111749649047852,-0.5656983852386475,-0.7078061699867249,-0.6059404611587524,-0.6149076819419861,-0.5951874256134033,-0.657505989074707,-0.5876995325088501,-0.6978183388710022,-0.5870846509933472,-0.6996352672576904
A,0.0,0.0,0.9667896048724935,1.2365516457237384,0.9358444853910352,1.0503495087766357,0.9255522183028813,0.8852057257456958,0.9131560534130336,0.7824132423464057,0.9641020492192848,0.9219736861132464,0.9756483067577332,0.8310970801634454,0.9792065206226439,0.9540790012042054,0.9760965253402722,0.9878257443631023,1.0003067934884757,0.9269804103258275,1.0118820224203469,0.8290141053933487,1.0074765349670751,0.9781959290655825,1.0,1.0,-0.7707971930503845,-0.3998666703701019,-0.7806356549263,-0.3689920604228973,-0.7736654281616211,-0.4260491728782654,-0.7659107446670532,-0.4341944456100464,-0.7929491996765137,-0.4144505858421325,-0.8027778267860413,-0.388725996017456,-0.7958377599716187,-0.4300232231616974,-0.7877036333084106,-0.4414691030979156
A,0.0,0.0,0.9976838009736269,1.1910691722105868,0.93936927262538,1.0809490348741222,0.9080245193582638,0.9696820842892386,0.8832035044352168,0.8869824311785819,0.9543083215146305,0.950528249189343,0.9254313782990181,0.8870319010188332,0.9480669333397339,0.9895875880239045,0.9666465600878844,1.0156195732438174,0.9928113762883604,0.9202494999452079,0.9630321880352405,0.8689889197110635,0.9832108907620243,0.996156636935179,1.0,1.0,-0.5311570167541504,-0.3954688906669616,-0.5163573622703552,-0.382915735244751,-0.5244879126548767,-0.4371349215507507,-0.5319877862930298,-0.439070850610733,-0.5523422956466675,-0.3914912939071655,-0.5376870036125183,-0.3833496868610382,-0.5397467613220215,-0.4201386570930481,-0.5457166433334351,-0.4230025708675384
A,0.0,0.0,0.9709271477314249,1.2322953677882191,0.9433595954026678,1.0524586855891007,0.9353641010365659,0.8889725859345706,0.9287950169533794,0.7733945577129229,0.9711553670592012,0.917044569460261,0.9837629450306505,0.8078574458189169,0.9813721698927851,0.9210097053411651,0.9756986689917135,0.9747079260831789,1.0031964920241294,0.9311485942183956,1.014539545394996,0.8177391439526978,1.007484014578556,0.9607697658514989,1.0,1.0,-0.7784570455551147,-0.3410836160182953,-0.7878429293632507,-0.3069697916507721,-0.7806270122528076,-0.3538479506969452,-0.7734365463256836,-0.3687088787555694,-0.7983311414718628,-0.3560859262943268,-0.8078749179840088,-0.3232246041297912,-0.8009033203125,-0.3559503853321075,-0.7928475141525269,-0.3717267513275146
A,0.0,0.0,0.962371321219173,1.1206308520460209,0.9474899561664624,1.012886979522859,0.947979388383788,0.9192873117331622,0.9420506649374771,0.8497892922108422,0.9777426347679194,0.9216409408771693,1.0001691181546606,0.9257116518827526,0.9917355579143756,0.9908299955973624,0.9795145033015286,0.9794839392382816,1.0102987277122482,0.9366446617531363,1.028230709909778,0.9452705866749553,1.0122556452864344,1.0271510466415392,1.0,1.0,-0.839237630367279,-0.6500402688980103,-0.8521275520324707,-0.6545939445495605,-0.8375847339630127,-0.7034167051315308,-0.8264940977096558,-0.6904410123825073,-0.8586414456367493,-0.6742300391197205,-0.8707844614982605,-0.6752252578735352,-0.8584190607070923,-0.7102868556976318,-0.8471211791038513,-0.7067623734474182
A,0.0,0.0,0.9765826938317098,1.2013114674375178,0.9449902060305598,1.0460565508649549,0.9327934328070563,0.9084902104798678,0.9223001789330804,0.8136337402853933,0.9698102345734597,0.929152223337083,0.973409746785601,0.8340560302256841,0.9763029966722102,0.9438765884682692,0.976114261315399,0.9805132158700576,1.00233385556761,0.9300917340648983,1.0063547825971382,0.8350622657391469,1.0026020059777272,0.9735513820183497,1.0,1.0,-0.7405436635017395,-0.3950977623462677,-0.7447337508201599,-0.362545371055603,-0.7396090626716614,-0.415592223405838,-0.7362759113311768,-0.4279245734214782,-0.7613102793693542,-0.4067786037921905,-0.766472578048706,-0.3765227198600769,-0.7597261071205139,-0.4117394983768463,-0.7542913556098938,-0.4257981777191162
A,0.0,0.0,0.9857912636274488,1.2951214617540503,0.9414764104602319,1.1206565383821296,0.9238241941952711,0.9455435145944217,0.9066426528063664,0.8305726342515436,0.9632544144351545,0.9469404047691655,0.9529547102491915,0.8278605019932002,0.9646671421627963,0.9809190703921192,0.9724506542189936,1.01782051835472,0.9985228884491504,0.9186423128720957,0.9864198345566761,0.8086198152839043,0.9933380320466714,0.9963143712703196,1.0,1.0,-0.6134473085403442,-0.271965742111206,-0.6063969135284424,-0.2453954070806503,-0.607857882976532,-0.2985609769821167,-0.6116008162498474,-0.3008535802364349,-0.6344948410987854,-0.2706697583198547,-0.6271178126335144,-0.2494781017303466,-0.6252043843269348,-0.284780740737915,-0.6289160847663879,-0.2899788022041321
A,0.0,0.0,0.9820247989010051,1.3420822350844792,0.949087867422325,1.090991875018986,0.9392582151161677,0.864276987839256,0.9284024039184013,0.7122783456527949,0.9709834135791665,0.8821704670610119,0.9863638776666768,0.7515813488320942,0.98535770650187,0.9329731453870722,0.9786572336821069,0.9808458453048636,1.0049846456666562,0.8892189816963627,1.018253929032384,0.7532107957244178,1.0097924274571586,0.9834032256431304,1.0,1.0,-0.6728407740592957,-0.2323111146688461,-0.6816941499710083,-0.2059393525123596,-0.67409747838974,-0.2595140337944031,-0.6671654582023621,-0.2642457783222198,-0.6917794346809387,-0.2414510846138,-0.6991716623306274,-0.2185726314783096,-0.6932128667831421,-0.2555983662605285,-0.6873582005500793,-0.264064073562622
A,0.0,0.0,0.9705576874651574,1.3313135918403254,0.9525761691725819,1.060351073712726,0.9527436794530766,0.8126763308466036,0.9474915374524419,0.6501962566818291,0.9780944792327061,0.8621450351817905,0.9992557266894145,0.6965872805529936,0.9927691915966352,0.8849750902852667,0.9823780902173216,0.9595901848420345,1.0035694676685645,0.8974543621602511,1.0229048842906736,0.7453802632285136,1.0119628567418673,0.9691539632838994,1.0,1.0,-0.7821027636528015,-0.203675091266632,-0.7953217029571533,-0.1770923435688018,-0.7872868180274963,-0.2211185693740844,-0.7786234021186829,-0.2303745001554489,-0.7968229055404663,-0.2160521298646927,-0.8092060685157776,-0.191641554236412,-0.8029792308807373,-0.2221439629793167,-0.7944336533546448,-0.2335795015096664
A,0.0,0.0,0.9757459515202339,1.5002849705099925,0.9343595787506352,1.1400085141330845,0.9195941887741804,0.8070687755740179,0.8999949004453611,0.5954766470389529,0.9597621166725798,0.7921706572404842,0.9530942310525393,0.6749580347960026,0.9640661189948385,0.9609459442247142,0.971626644606371,0.9967685402603147,1.0017859337720403,0.7558149860582418,0.990007161169463,0.6691930553664421,0.9918425649800943,1.0066570259268448,1.0,1.0,-0.5693572163581848,-0.1284811943769455,-0.5624274015426636,-0.12064079195261,-0.5600057244300842,-0.173246368765831,-0.5639930963516235,-0.1721113622188568,-0.5891292691230774,-0.1339879482984542,-0.5815683007240295,-0.131528303027153,-0.5773708820343018,-0.1656682193279266,-0.5808858871459961,-0.1659743636846542
A,0.0,0.0,0.9747066751573461,1.2844136695626336,0.9311701537273316,1.078766560693194,0.9139993401821405,0.8870379960058207,0.9129748322962941,0.7382973060933947,0.9597227742016332,0.8055526786492044,0.9522818700977196,0.8186259467738479,0.9650159455982732,0.9907873086211532,0.9725339818984853,0.9942280529899431,1.0014455637478676,0.7710023337678084,0.9893786715155607,0.8338323118089079,0.9932908287874952,1.0242054527974487,1.0,1.0,-0.6063549518585205,-0.2215851098299026,-0.5988597273826599,-0.2445500642061233,-0.5967466235160828,-0.2913986146450043,-0.5996312499046326,-0.2826207876205444,-0.6267271637916565,-0.2340035885572433,-0.6185015439987183,-0.2571140229701996,-0.6145938038825989,-0.2880141735076904,-0.6172839999198914,-0.281842827796936
A,0.0,0.0,1.0058104422838727,1.368596062693931,1.0706267327182655,1.1706137747194936,1.0938080363660876,0.928492134674598,1.1173536545003357,0.7866536235260375,1.0461350347818785,0.9256996733448971,1.046134968627078,0.7514840068792997,1.0320539854926492,0.9248035708173712,1.0313160286929246,0.9888677555333673,1.0014864983675311,0.9052760926911918,0.9969365034978358,0.7621674333437485,0.9920104847420236,0.9816291314473039,1.0,1.0,-0.4319255948066711,-0.2203616201877594,-0.4298470616340637,-0.1927987784147262,-0.4296822845935821,-0.2439795434474945,-0.4338349997997284,-0.2493612468242645,-0.4116564095020294,-0.2231405675411224,-0.412086933851242,-0.2041800320148468,-0.4132943451404571,-0.2401383817195892,-0.4147275388240814,-0.2485717087984085
A,0.0,0.0,0.9938194249944692,1.3406718320892168,1.0636278760134719,1.1995656981575824,1.1063845173022147,1.0123109517720634,1.135873055659366,0.8996083165626796,1.0420601948453672,0.9354808713646514,1.0515514517977693,0.7731500952120623,1.037326479582361,0.9282844148494128,1.0319554074134258,0.9994617950133831,1.0015947027182737,0.9013201615669816,1.0056438847510991,0.7748173955556699,0.9940184947869566,0.9910254834442918,1.0,1.0,-0.4818629920482635,-0.231732577085495,-0.4830885827541351,-0.2063906192779541,-0.4801262021064758,-0.2568404376506805,-0.4830568134784698,-0.2599076330661773,-0.461211085319519,-0.2319033592939376,-0.4630995392799377,-0.2131099104881286,-0.4636459350585937,-0.2491819262504577,-0.4647576808929443,-0.2578158378601074
A,0.0,0.0,1.0042804524003859,1.099719805388954,1.056174395519265,0.9193381160891261,1.0883754167090067,0.7724730709100327,1.1233526404409058,0.675231980138602,1.039718883269031,0.6427853713988719,1.07108970975965,0.6808392438138362,1.0546297176485757,0.8326786290146931,1.0349202967197584,0.95222060570799,1.0036131716649894,0.60138118315356,1.0302974081273417,0.7099356972686616,1.014198755035746,0.8806701573527297,1.0,1.0,-0.5271477699279785,-0.1709541231393814,-0.5393849611282349,-0.2150066345930099,-0.5337030291557312,-0.2594561278820038,-0.5290511250495911,-0.2868445515632629,-0.5075374245643616,-0.1825655251741409,-0.519363522529602,-0.2211268097162246,-0.5188806056976318,-0.2567434906959533,-0.5180279612541199,-0.2752807140350342
A,0.0,0.0,1.0401436296995974,1.0705690802168384,1.0860719014563007,0.8592000240959802,1.1113794550526424,0.6875215921908588,1.1487934639905126,0.5700330936577976,1.0583563707288215,0.6028194851336103,1.0630604088261912,0.6641847310243622,1.0478442264078516,0.819420476772603,1.0341654741794972,0.9383598428141721,1.0074354384447581,0.571616361340937,1.008885405295032,0.69365819128164,1.0017223752775741,0.8655914722367264,1.0,1.0,-0.4334332346916199,-0.1667358875274658,-0.4344239830970764,-0.2107323706150055,-0.4373341500759125,-0.2531053721904754,-0.4415571093559265,-0.2835981249809265,-0.4134853184223175,-0.1817383915185928,-0.4164552688598633,-0.2164056003093719,-0.4222966432571411,-0.2507405877113342,-0.4282199442386627,-0.2708858549594879
A,0.0,0.0,1.0336552346499757,1.0778461022018098,1.0855811768671437,0.9024773884379909,1.1036232127935066,0.7431251187739889,1.1048006173742966,0.6051385268834953,1.0613749857487866,0.6715328514403845,1.0722830665323595,0.7026762582875922,1.0532765137136455,0.8382334105971136,1.0350408960901976,0.9460244756489625,1.013654553722443,0.6362174316520716,1.0201439757349777,0.7368820111331975,1.0074788540694029,0.8862553237333897,1.0,1.0,-0.4411042928695678,-0.2089932411909103,-0.4439461529254913,-0.252764880657196,-0.4445993304252624,-0.2967401146888733,-0.4468013942241668,-0.3279660940170288,-0.4202038049697876,-0.2220152914524078,-0.4242376685142517,-0.2601810693740845,-0.4283486604690552,-0.2957297265529632,-0.4331843554973602,-0.3164719641208648
